Date,WORLD
2015-01,202.48089805700351
2015-02,215.64343668366035
2015-03,221.68550849335483
2015-04,217.45934358835478
2015-05,223.02499606568747
2015-06,214.3492676746766
2015-07,220.0433694104725
2015-08,202.61212409281467
2015-09,195.88188384784746
2015-10,213.6243414056256
2015-11,222.3225632719512
2015-12,212.3526640630465
2016-01,200.43300652535373
2016-02,198.11734192286684
2016-03,201.72176742855842
2016-04,203.87603121120682
2016-05,210.9328052695679
2016-06,209.00101638130883
2016-07,216.40897160867357
2016-08,217.46393454142517
2016-09,216.6640044477875
2016-10,217.8204978536894
2016-11,228.3259598607165
2016-12,235.13043717119447
2017-01,235.02307638472422
2017-02,245.65779881731694
2017-03,246.66121914708765
2017-04,245.8540843945708
2017-05,243.11813678788616
2017-06,240.61917417166114
2017-07,238.3428100669103
2017-08,236.6909563349283
2017-09,243.37483291614177
2017-10,251.6461245038549
2017-11,251.19059221414312
2017-12,252.79603861355778
2018-01,256.54054228559465
2018-02,251.1751427476245
2018-03,243.6626539993986
2018-04,250.87904143498986
2018-05,261.29657209647803
2018-06,261.1160076567405
2018-07,268.6962441993182
2018-08,273.5521403143768
2018-09,275.54897142876337
2018-10,261.72677732922875
2018-11,264.8869955686858
2018-12,242.41185870475863
2019-01,260.29379963151536
2019-02,270.1810837862344
2019-03,277.59370213036675
2019-04,287.98841545012414
2019-05,272.9176156488113
2019-06,284.65584823107764
2019-07,292.591868926818
2019-08,289.76914950695664
2019-09,298.9352492446116
2019-10,299.54961121671
2019-11,311.53622308675017
2019-12,315.1808384344613
2020-01,317.3047180394795
2020-02,293.0628399716407
2020-03,254.55619159709434
2020-04,282.8676968100698
2020-05,291.987292108589
2020-06,296.8287010693901
2020-07,295.4187382458612
2020-08,311.61260830090475
2020-09,306.8402343260477
2020-10,299.41952445297846
2020-11,328.8532215119322
2020-12,335.13301270482816
2021-01,334.1646427327435
2021-02,343.03799559068426
2021-03,366.06257473175464
2021-04,374.0292847850378
2021-05,373.5677389043055
2021-06,390.88556927431733
2021-07,397.9201945814115
2021-08,409.6721016211729
2021-09,399.9466832091139
2021-10,423.22066603555817
2021-11,425.5861390568133
2021-12,439.24903907156465
2022-01,422.01986450692004
2022-02,410.54076875955286
2022-03,425.8069090436039
2022-04,411.7882961888672
2022-05,405.8297039456984
2022-06,379.82360137082196
2022-07,420.35384058672423
2022-08,408.4276181419406
2022-09,380.25446018886413
2022-10,403.97406391089686
2022-11,414.7322142386468
2022-12,383.12883976254943
2023-01,403.1361367382983
2023-02,402.9243921076714
2023-03,405.45335369617754
2023-04,406.00241218986673
2023-05,416.23846632159297
2023-06,431.337266879334
2023-07,441.15671830231963
