Date,EMU
2008-02,139.7006785138919
2008-03,135.99018164049625
2008-04,144.2215112295897
2008-05,145.533087641407
2008-06,128.50152336997115
2008-07,126.54256521013606
2008-08,128.06863094369368
2008-09,113.51389228609497
2008-10,95.63567265552642
2008-11,89.30230683321015
2008-12,89.49203969156024
2009-01,83.41220257703112
2009-02,74.32539439771651
2009-03,77.2837785338216
2009-04,89.55951324168126
2009-05,93.680380865775
2009-06,92.01063736630078
2009-07,100.78218226571252
2009-08,106.39940356745076
2009-09,111.02614960049564
2009-10,106.13825816585812
2009-11,107.81197279468653
2009-12,113.94028978726163
2010-01,108.5959628728771
2010-02,106.60881732266297
2010-03,114.98618236104336
2010-04,112.15054716965264
2010-05,105.56458864378251
2010-06,104.36627075961917
2010-07,110.91869312341933
2010-08,106.71351038392955
2010-09,112.34229507107366
2010-10,116.49592783319635
2010-11,110.78943817571465
2010-12,116.67415256463129
2011-01,121.97235161980528
2011-02,124.34678988860809
2011-03,121.09057759666065
2011-04,125.5100132769296
2011-05,122.60096191144996
2011-06,121.49262472797811
2011-07,114.60572935686915
2011-08,99.74297228722389
2011-09,93.95895060507647
2011-10,102.02398079345332
2011-11,99.58467229085485
2011-12,99.30037027153882
2012-01,104.63174369633798
2012-02,109.0633115048482
2012-03,108.95424938981493
2012-04,103.37575775363317
2012-05,96.0953440287502
2012-06,102.13107768377935
2012-07,105.11220814377879
2012-08,109.36154046959996
2012-09,110.72796003675552
2012-10,112.57281703985875
2012-11,115.72320747581897
2012-12,118.47286112036471
2013-01,122.04155270664609
2013-02,121.04835574556806
2013-03,121.17136383962398
2013-04,124.73245113021207
2013-05,128.7667269203253
2013-06,121.73210422485982
2013-07,129.45259043221864
2013-08,128.06461910049202
2013-09,135.7410272766893
2013-10,143.0977908786021
2013-11,144.96859760638552
2013-12,146.15156856531598
2014-01,142.90750812476492
2014-02,149.74054279519316
2014-03,150.19100274688412
2014-04,151.79446630033718
2014-05,155.62377056259822
2014-06,154.3369634497075
2014-07,149.12906589085387
2014-08,151.54303418473813
2014-09,152.77982905817854
2014-10,148.90633010803253
2014-11,156.0139029183551
2014-12,152.4614942008875
2015-01,163.7271002668297
2015-02,175.64175049033747
2015-03,180.9239468478496
2015-04,178.2968375349808
2015-05,179.0632207798749
2015-06,172.01171727055822
2015-07,180.08023107154057
2015-08,164.90268609442256
2015-09,157.26741873375317
2015-10,172.51644316030098
2015-11,177.59971094174293
2015-12,167.41636666509635
2016-01,156.82273987209
2016-02,152.06167822818304
2016-03,156.26188625435174
2016-04,158.1377607475888
2016-05,161.5365689962081
2016-06,151.8200686134537
2016-07,159.5768921746808
2016-08,161.73606814928166
2016-09,161.75935801904302
2016-10,163.90215078322686
2016-11,163.39378012879365
2016-12,174.73877275929496
2017-01,173.00552740593818
2017-02,177.5627830091239
2017-03,187.16354029703666
2017-04,191.43394045958593
2017-05,194.42751215379832
2017-06,189.50697719583587
2017-07,190.12431132548963
2017-08,189.24783507790764
2017-09,197.64858312931423
2017-10,202.4468955143269
2017-11,198.31893251604927
2017-12,196.56134385148658
2018-01,202.7869780499708
2018-02,195.14951214533852
2018-03,191.04095726157774
2018-04,200.35133512249396
2018-05,197.49462333979085
2018-06,195.7596668519092
2018-07,202.54028157584526
2018-08,197.16137763461177
2018-09,196.60898711941954
2018-10,183.92481632523638
2018-11,182.35231427865705
2018-12,171.5868078384718
2019-01,182.3718212602772
2019-02,189.55319514277986
2019-03,192.05290403902814
2019-04,201.93356499786168
2019-05,190.043878514646
2019-06,199.74741551462085
2019-07,200.0327225510579
2019-08,197.5770440205067
2019-09,204.92549268895536
2019-10,207.38917536182154
2019-11,212.89247833037297
2019-12,215.28948783945663
2020-01,211.57393061050655
2020-02,194.81329574777754
2020-03,161.2834809200635
2020-04,171.74691803110676
2020-05,179.8713552918621
2020-06,188.66439107392168
2020-07,186.00289368430512
2020-08,192.53856780294208
2020-09,189.0303620694667
2020-10,178.47326997500164
2020-11,208.98653223919737
2020-12,213.10233650074747
2021-01,210.27393399195532
2021-02,217.8282824597185
2021-03,232.19094941490806
2021-04,237.20046574471306
2021-05,243.0917126285178
2021-06,245.65366825419633
2021-07,248.88230746861092
2021-08,254.99700371847996
2021-09,246.40502454427207
2021-10,256.5121064321577
2021-11,248.07587889973962
2021-12,260.3172546120486
2022-01,251.25036104932835
2022-02,238.10085649325174
2022-03,236.43271448494122
2022-04,231.86680634220366
2022-05,233.17222863398487
2022-06,211.71229149753066
2022-07,227.19046804915106
2022-08,215.76524851784666
2022-09,202.14141694423665
2022-10,218.1451043302209
2022-11,236.36470759350215
2022-12,227.8525551113346
2023-01,249.77578643574407
2023-02,253.89315109742418
2023-03,255.68381423072213
2023-04,259.455062806922
2023-05,253.06964559652593
2023-06,262.69218584083393
2023-07,267.72759207017367
