Date,G7 INDEX
2021-12,493.7537138729263
2022-01,475.8771375178532
2022-02,462.1794454501395
2022-03,479.52556511145036
2022-04,462.3391453355069
2022-05,456.593307263286
2022-06,427.6084505820507
2022-07,474.8259273641745
2022-08,461.96540480126157
2022-09,430.4093278613388
2022-10,458.90042201071833
2022-11,468.98350067303926
2022-12,430.90095339309477
2023-01,453.2183882189739
2023-02,453.4316774193162
2023-03,456.89028773859445
2023-04,457.2740170528751
2023-05,471.6799982903226
2023-06,490.202547595041
2023-07,501.4330089199387
