Date,AC AMERICAS
2011-04,120.8028753069103
2011-05,122.97121816215227
2011-06,119.84263532254448
2011-07,118.43432674198256
2011-08,111.8947515438739
2011-09,109.91202846137776
2011-10,117.67734158360095
2011-11,120.93937317520707
2011-12,126.08560378399599
2012-01,131.59587871123625
2012-02,134.41721869084967
2012-03,138.12882260892238
2012-04,138.03049677074168
2012-05,137.5689783697676
2012-06,139.2234203643459
2012-07,145.50425508565627
2012-08,145.51150655011074
2012-09,146.43646167050485
2012-10,143.03851898937853
2012-11,143.1484625588115
2012-12,143.03281534970756
2013-01,145.7768614122368
2013-02,152.66317319349685
2013-03,160.60299535603087
2013-04,158.95570826125234
2013-05,164.1063842793696
2013-06,160.3896758207925
2013-07,164.913149992155
2013-08,161.67666791684493
2013-09,163.11118045037745
2013-10,169.51954294436433
2013-11,173.1376342733426
2013-12,175.21123816780877
2014-01,172.4670131583488
2014-02,176.1193413467646
2014-03,178.29807634149614
2014-04,178.7187657563212
2014-05,185.57237349763776
2014-06,189.53768619072414
2014-07,191.59089986512626
2014-08,202.483317274885
2014-09,206.109289826776
2014-10,211.9092271406981
2014-11,217.72493009623224
2014-12,222.75992207675128
2015-01,231.08251174011573
2015-02,245.99260087347753
2015-03,252.49898829253644
2015-04,245.6913835122077
2015-05,252.95692423861453
2015-06,244.236243934398
2015-07,249.7448143617006
2015-08,231.00554561470304
2015-09,225.2209619475492
2015-10,245.77568424654578
2015-11,257.40152475800187
2015-12,245.24517580981023
2016-01,233.4999588128911
2016-02,232.70115901148318
2016-03,238.07432371786695
2016-04,239.14160050053005
2016-05,249.04174770803778
2016-06,250.8399929152251
2016-07,258.71575754194845
2016-08,260.219572667748
2016-09,258.26255410860335
2016-10,260.6807509311125
2016-11,277.8694531355394
2016-12,284.6092339605949
2017-01,284.1619377876797
2017-02,299.44547963992693
2017-03,298.0105986283335
2017-04,295.2779144947895
2017-05,289.3400526985537
2017-06,287.4414309814096
2017-07,284.4522987185568
2017-08,283.2980907951655
2017-09,290.9513934518741
2017-10,301.14840110731075
2017-11,302.3485449758206
2017-12,304.18101109153724
2018-01,309.7971083176604
2018-02,304.2186525314327
2018-03,294.69854286118044
2018-04,301.3802391020471
2018-05,318.1341866043048
2018-06,319.89785327245113
2018-07,330.87163028724086
2018-08,342.0471636848402
2018-09,344.41396448141694
2018-10,329.1848623979511
2018-11,335.2548144864563
2018-12,302.8829494845359
2019-01,327.8006043494474
2019-02,340.68606374235895
2019-03,351.07531385970134
2019-04,365.40230513666415
2019-05,345.06254249987165
2019-06,361.1458750233631
2019-07,374.5734827256027
2019-08,371.6550298662662
2019-09,382.27763022583406
2019-10,381.4379361446171
2019-11,399.5109963992643
2019-12,404.51860692978056
2020-01,409.87840206872573
2020-02,379.626511110134
2020-03,328.420989543497
2020-04,371.81444716815236
2020-05,384.92085312051404
2020-06,390.3328775864084
2020-07,393.06691670329354
2020-08,416.5692983448375
2020-09,408.7029623622297
2020-10,400.70590837791394
2020-11,436.33097024232643
2020-12,444.61248452302806
2021-01,443.1625684302854
2021-02,455.33733046570177
2021-03,488.2787525457014
2021-04,502.3260905507844
2021-05,498.6534018400672
2021-06,527.7363053445983
2021-07,539.1170580557862
2021-08,556.701881513218
2021-09,540.3302552330822
2021-10,578.1299538514459
2021-11,587.2264564692412
2021-12,604.5712140027372
2022-01,580.8429540136125
2022-02,564.1657648617837
2022-03,590.8265502940822
2022-04,566.8314918561593
2022-05,558.1534763357749
2022-06,523.2243682996744
2022-07,584.9641805992214
2022-08,570.448240797633
2022-09,531.9584046942108
2022-10,568.9389061042317
2022-11,575.5914008270391
2022-12,523.089892746212
2023-01,548.7226992398286
2023-02,547.6771383848567
2023-03,552.5146014171247
2023-04,551.1875593821679
2023-05,572.7747423348964
2023-06,597.4438633270137
2023-07,611.6514189706915
