Date,DENMARK SMALL CAP
2017-12,1033.9332340910016
2018-01,1049.7195518625172
2018-02,1062.2945528799978
2018-03,1053.8275546700843
2018-04,1096.7200033507659
2018-05,1174.1838622886085
2018-06,1231.4570977978958
2018-07,1306.0617931757697
2018-08,1287.4958147782575
2018-09,1195.2077572144187
2018-10,1067.2652937487244
2018-11,978.6333536981882
2018-12,967.3758574398623
2019-01,1051.2941812280228
2019-02,1082.3244993488904
2019-03,1089.817276719424
2019-04,1159.7851288755692
2019-05,1056.7172750977804
2019-06,1056.1225276981686
2019-07,1042.5695426593036
2019-08,1002.2692099388227
2019-09,1023.7976607065082
2019-10,1011.923165316041
2019-11,1097.4029756063967
2019-12,1136.1429921026302
2020-01,1153.5857637576325
2020-02,1118.6450732795815
2020-03,937.4323332915419
2020-04,1060.1835352939622
2020-05,1168.6894893443632
2020-06,1158.9683495897234
2020-07,1201.8041109738679
2020-08,1283.4784229133102
2020-09,1280.6983976497595
2020-10,1229.7662330082687
2020-11,1371.1162022517676
2020-12,1447.1753830478983
2021-01,1376.3418088727951
2021-02,1439.364759416604
2021-03,1547.187548739301
2021-04,1623.011252363724
2021-05,1674.4504683987427
2021-06,1713.4458768953953
2021-07,1770.5157814363959
2021-08,1784.013155846306
2021-09,1698.1639920215155
2021-10,1757.726767021347
2021-11,1683.473334381079
2021-12,1730.8670334733242
2022-01,1609.201458701014
2022-02,1534.312103794891
2022-03,1561.9672992519504
2022-04,1578.982140201648
2022-05,1599.562973428881
2022-06,1460.9540282015173
2022-07,1629.5513469291704
2022-08,1546.905035719134
2022-09,1389.9016558239462
2022-10,1490.1585472831418
2022-11,1588.963151352827
2022-12,1592.2204492847598
2023-01,1629.7412366548351
2023-02,1707.3002894037859
2023-03,1663.2125467395847
2023-04,1721.7318462373667
2023-05,1717.0775177069318
2023-06,1746.7067147653465
2023-07,1704.478127308609
