Date,WORLD ex AUSTRALIA SMALL CAP
2014-10,252.72649391395652
2014-11,255.5253836404876
2014-12,264.891544152673
2015-01,279.05927863570986
2015-02,297.91723314190364
2015-03,311.97456845055774
2015-04,301.63829225805665
2015-05,312.8819533359193
2015-06,305.5917434435575
2015-07,306.9464514352638
2015-08,286.7366220231021
2015-09,275.4960074592307
2015-10,294.18382548892185
2015-11,311.1864320324468
2015-12,294.5903471205425
2016-01,272.7136641603333
2016-02,273.3531607541774
2016-03,282.23718230232197
2016-04,287.4208840359227
2016-05,299.44136100735795
2016-06,294.12484522094894
2016-07,307.92222181781244
2016-08,309.80554658496203
2016-09,311.54668349122255
2016-10,307.75448319653725
2016-11,331.87687548322555
2016-12,341.7854182324666
2017-01,341.2547418582986
2017-02,354.3738773331522
2017-03,354.51346322957033
2017-04,355.53188937099657
2017-05,346.63437911482345
2017-06,346.826605612323
2017-07,343.0372453469085
2017-08,339.7813180050887
2017-09,355.6410273686828
2017-10,365.98715450331565
2017-11,365.37871050679985
2017-12,367.84722929583984
2018-01,367.1764619097287
2018-02,359.988551406049
2018-03,357.543424334411
2018-04,367.20673762466873
2018-05,390.28054532952393
2018-06,388.9836221152922
2018-07,393.0110308243475
2018-08,404.1993243375353
2018-09,398.9712745452152
2018-10,368.46998055751203
2018-11,370.98885019492457
2018-12,333.1760530848178
2019-01,366.1598279666703
2019-02,382.822579092525
2019-03,385.7269210524882
2019-04,398.60952567663173
2019-05,374.2082633485727
2019-06,387.7061840456832
2019-07,398.5066293456291
2019-08,389.3664713672222
2019-09,401.4901438848631
2019-10,403.4012141152484
2019-11,421.79752427061067
2019-12,428.68808133326223
2020-01,421.87478022143983
2020-02,386.9369313760056
2020-03,307.6140990110951
2020-04,348.5789452900736
2020-05,366.8341195605584
2020-06,372.449646636884
2020-07,367.37586039667576
2020-08,383.35668022189566
2020-09,383.0267462160932
2020-10,385.6157369434324
2020-11,433.39576684205736
2020-12,454.8641081179144
2021-01,468.12466508891566
2021-02,492.4119968716246
2021-03,519.5835742769433
2021-04,526.5799765683925
2021-05,522.9349230633737
2021-06,540.2215198245942
2021-07,536.5482690607057
2021-08,551.9415439823036
2021-09,544.5905453040432
2021-10,564.8015950504666
2021-11,552.6025006141134
2021-12,566.6193567432083
2022-01,532.1940498622084
2022-02,531.664900755429
2022-03,539.9664387653968
2022-04,524.7609791168234
2022-05,516.5897575636105
2022-06,477.8991070667773
2022-07,534.2484677466015
2022-08,523.1336848608524
2022-09,482.7158171446572
2022-10,517.3118745927871
2022-11,526.4449249986264
2022-12,490.4014143893399
2023-01,526.428746068318
2023-02,529.3788419110583
2023-03,503.4672999649771
2023-04,494.5933444633822
2023-05,498.10480497141015
2023-06,517.8943842954283
2023-07,537.5985843013898
