Date,EAFE + CANADA
2010-12,4082.471633869448
2011-01,4170.4158715833855
2011-02,4325.052896628237
2011-03,4238.411253409396
2011-04,4469.242084831864
2011-05,4336.754268305875
2011-06,4274.989612503689
2011-07,4204.469983817396
2011-08,3849.0109899378454
2011-09,3462.482166224962
2011-10,3799.2203791059433
2011-11,3623.6480741694054
2011-12,3584.10776082009
2012-01,3777.6147095342626
2012-02,3985.3024809632416
2012-03,3955.805850829452
2012-04,3888.664378233597
2012-05,3445.3394951491914
2012-06,3671.0897585687567
2012-07,3716.8000927523067
2012-08,3822.845023314735
2012-09,3938.9126351623613
2012-10,3966.5152088573896
2012-11,4049.9460797694524
2012-12,4172.324018984411
2013-01,4377.558380903605
2013-02,4333.931603462373
2013-03,4368.248744634007
2013-04,4567.2577113020025
2013-05,4464.962325288639
2013-06,4297.719238792533
2013-07,4526.358323907271
2013-08,4468.050750134697
2013-09,4783.784205312285
2013-10,4944.292064373683
2013-11,4974.591290774825
2013-12,5049.5345802104985
2014-01,4845.6982538969905
2014-02,5110.136883700965
2014-03,5087.189847181961
2014-04,5167.492737820734
2014-05,5247.373691060337
2014-06,5321.965869909137
2014-07,5227.155889976678
2014-08,5231.323270159083
2014-09,5016.458980135921
2014-10,4936.693522061701
2014-11,4997.392978169814
2014-12,4831.243336132153
2015-01,4814.095566068254
2015-02,5101.710338881433
2015-03,5016.4892182604735
2015-04,5233.66756459988
2015-05,5188.2408876059335
2015-06,5040.751842797339
2015-07,5120.662769500632
2015-08,4747.657063250044
2015-09,4507.988599053421
2015-10,4847.15366587904
2015-11,4770.014966750638
2015-12,4684.463392071034
2016-01,4361.99840265787
2016-02,4301.0713417017205
2016-03,4593.075889838147
2016-04,4740.759584096872
2016-05,4687.176987195904
2016-06,4544.719445284023
2016-07,4768.282674414957
2016-08,4772.68722092227
2016-09,4830.787489201356
2016-10,4736.89566032698
2016-11,4660.973971069999
2016-12,4813.210614396353
2017-01,4956.450253008421
2017-02,5013.635466768448
2017-03,5140.9097955776
2017-04,5250.207499
2017-05,5425.243435
2017-06,5430.356533
2017-07,5591.987663
2017-08,5590.687206
2017-09,5735.670227
2017-10,5814.00921
2017-11,5872.811536
2017-12,5978.336848
2018-01,6256.875614
2018-02,5959.642844
2018-03,5856.485513
2018-04,5990.949159712588
2018-05,5877.325594284005
2018-06,5812.834181492318
2018-07,5955.657061536503
2018-08,5843.038933625208
2018-09,5888.750948789279
2018-10,5420.804066471383
2018-11,5415.915945661476
2018-12,5135.99014012062
2019-01,5502.484528713519
2019-02,5643.884865713352
2019-03,5672.6341188088945
2019-04,5833.307057157919
2019-05,5557.407420622303
2019-06,5887.670582429163
2019-07,5816.657598298705
2019-08,5673.703990622839
2019-09,5832.893905663249
2019-10,6021.500227398559
2019-11,6096.68716982458
2019-12,6291.115047421604
2020-01,6169.361975879455
2020-02,5621.682505488365
2020-03,4827.757923271084
2020-04,5164.424754939338
2020-05,5384.091441557647
2020-06,5568.43558767598
2020-07,5716.709383054109
2020-08,6011.688863427404
2020-09,5842.417226105708
2020-10,5612.750290627527
2020-11,6473.928310049364
2020-12,6768.382711870481
2021-01,6696.2279092155795
2021-02,6866.854322829415
2021-03,7041.97960409236
2021-04,7263.498777348498
2021-05,7515.94347091643
2021-06,7439.53531
2021-07,7488.954761656525
2021-08,7609.150533231761
2021-09,7390.5258942460005
2021-10,7610.464799575829
2021-11,7254.345066300795
2021-12,7622.84580213535
2022-01,7286.403115646889
2022-02,7173.025945249964
2022-03,7256.262327628074
2022-04,6779.750048195091
2022-05,6836.038024531014
2022-06,6192.814213505545
2022-07,6500.715794734616
2022-08,6197.028476377344
2022-09,5623.377243389392
2022-10,5933.344591280057
2022-11,6565.301940565158
2022-12,6533.472484490255
2023-01,7068.955370178737
2023-02,6903.9394386260465
2023-03,7057.37295126612
2023-04,7257.763931686454
2023-05,6941.2600710394945
2023-06,7271.256110514898
2023-07,7506.549862999881
