Date,AC AMERICAS
2019-03,275.8967573190962
2019-04,286.50592149542393
2019-05,268.8429326871731
2019-06,287.42229362790744
2019-07,291.3560143481497
2019-08,285.74436295802263
2019-09,290.8322749493885
2019-10,296.8634814912006
2019-11,307.1035770621297
2019-12,316.4117861968296
2020-01,316.4018566119876
2020-02,290.2929681396735
2020-03,250.7228553988805
2020-04,283.24193183702323
2020-05,297.5986475431285
2020-06,304.5817418091031
2020-07,322.80605795280445
2020-08,345.83361014931523
2020-09,332.56622256021154
2020-10,323.78434995354223
2020-11,361.8843476138317
2020-12,377.0256192939013
2021-01,373.02452423607514
2021-02,382.76857470527887
2021-03,397.28678343147135
2021-04,418.5131521677344
2021-05,421.78002445869106
2021-06,432.813738
2021-07,441.9799907056734
2021-08,454.1614648176331
2021-09,432.63341173140657
2021-10,462.09584229706513
2021-11,456.33961856986303
2021-12,474.4853902819188
2022-01,449.25090773054177
2022-02,437.02570412845864
2022-03,453.1960712860972
2022-04,412.13474235458744
2022-05,411.8805285801488
2022-06,376.6353901769981
2022-07,410.55339540479906
2022-08,394.6230452758818
2022-09,358.36567907749964
2022-10,386.5608432324519
2022-11,407.18585955628834
2022-12,383.38514133188926
2023-01,409.1288642264102
2023-02,398.5405930929589
2023-03,411.69722212701936
2023-04,417.2201532377136
2023-05,418.4484436875858
2023-06,446.48769850539344
2023-07,461.8096224086745
