Date,ITALY
2007-02,155.51321409540614
2007-03,157.49024507678467
2007-04,165.6044749285657
2007-05,166.66115708830986
2007-06,163.27462642530185
2007-07,156.4731061739103
2007-08,156.42722296441968
2007-09,155.5629466488451
2007-10,158.72050121939938
2007-11,154.09479005066217
2007-12,152.44719240485318
2008-01,135.9098202546228
2008-02,132.27817776706937
2008-03,124.17777123624036
2008-04,134.28931347950007
2008-05,135.64773448050224
2008-06,119.59301342259295
2008-07,115.30344424433093
2008-08,116.90731469865885
2008-09,104.56627677054851
2008-10,88.49392843634622
2008-11,83.54621209483015
2008-12,81.44684396033685
2009-01,76.04743701571758
2009-02,66.18272636818283
2009-03,67.72496085850409
2009-04,80.8574477994265
2009-05,85.8841093885023
2009-06,83.39865248701456
2009-07,89.3922032760726
2009-08,96.55910552652458
2009-09,101.75198600617509
2009-10,95.83757072473794
2009-11,95.49747884554557
2009-12,101.00426528062911
2010-01,95.43727368074654
2010-02,91.77125090617383
2010-03,99.29791144041499
2010-04,94.10939670806644
2010-05,87.27269597628984
2010-06,86.70617589951041
2010-07,94.42476420323317
2010-08,89.58293970261543
2010-09,93.32134771570686
2010-10,97.54660564409286
2010-11,87.92701732404215
2010-12,92.81989133707899
2011-01,100.93317940677966
2011-02,102.99508137349177
2011-03,99.82771124358005
2011-04,103.5716789717008
2011-05,99.5841279830859
2011-06,95.93049066029786
2011-07,87.83067482810542
2011-08,74.77285596968164
2011-09,71.4956133613894
2011-10,78.10713884217968
2011-11,75.34377641244161
2011-12,74.58184529061019
2012-01,78.66711136861221
2012-02,80.84739551034515
2012-03,79.17138692389673
2012-04,72.94367534297449
2012-05,65.7058979872187
2012-06,73.55771946950131
2012-07,71.67044311611903
2012-08,77.68543972819161
2012-09,78.10049661349002
2012-10,80.15283121247177
2012-11,81.53021617490894
2012-12,83.32193178305005
2013-01,88.14556963082516
2013-02,79.99666646370643
2013-03,77.1868479867995
2013-04,84.1690234966511
2013-05,87.0711235466822
2013-06,77.30615800717723
2013-07,83.48332006211471
2013-08,84.79666783179397
2013-09,88.93139261457702
2013-10,99.14271661509575
2013-11,97.18891207461652
2013-12,96.72290535527671
2014-01,99.34976139108552
2014-02,103.91980051807425
2014-03,110.81088717140362
2014-04,111.92881383025868
2014-05,112.8072975499
2014-06,111.84527829292408
2014-07,108.30430601673243
2014-08,107.53804872119335
2014-09,110.82040913624358
2014-10,105.22060993583618
2014-11,105.88567168187132
2014-12,100.21909661246131
2015-01,107.4811700420156
2015-02,117.18826338760707
2015-03,120.63273044221751
2015-04,120.40800687163588
2015-05,124.77190926348489
2015-06,119.80964192401797
2015-07,125.82044512741811
2015-08,117.46240405778396
2015-09,114.49023189144623
2015-10,120.91940507356824
2015-11,122.47662910545971
2015-12,114.96932630573862
2016-01,99.77290179693848
2016-02,94.18763394155572
2016-03,96.81526668064451
2016-04,99.09146955044055
2016-05,98.38833613164371
2016-06,89.70348029471221
2016-07,92.92623896804076
2016-08,93.97488193466488
2016-09,90.74921908086719
2016-10,94.61813666067003
2016-11,94.2759809742297
2016-12,107.1535366964408
2017-01,101.98537526663937
2017-02,103.39483517542693
2017-03,112.27263022348933
2017-04,112.83707175776038
2017-05,115.59621401516492
2017-06,115.37713167174353
2017-07,120.10868384940571
2017-08,121.290280108652
2017-09,126.7344751646632
2017-10,126.81367820067285
2017-11,124.71813839972249
2017-12,121.94272120089822
2018-01,131.3417186990888
2018-02,126.22251942781216
2018-03,125.54396156011218
2018-04,135.00762372760562
2018-05,124.10443612331675
2018-06,123.303904399533
2018-07,127.05913643509722
2018-08,115.65130535651284
2018-09,118.65378787168889
2018-10,110.23076018292979
2018-11,111.20006840563106
2018-12,106.35199225341091
2019-01,115.15940183985491
2019-02,120.02014769617614
2019-03,124.19929419975105
2019-04,127.15296630906928
2019-05,117.9825158689199
2019-06,126.89007920276241
2019-07,128.0973224728252
2019-08,127.70206107814705
2019-09,132.73256502216276
2019-10,135.64457245174128
2019-11,138.12620806277346
2019-12,139.3820475600481
2020-01,138.2804770339784
2020-02,130.15399231163403
2020-03,100.93869613427357
2020-04,102.99287455519071
2020-05,107.44139466550736
2020-06,114.8236739441973
2020-07,113.22871202064836
2020-08,115.97740573295145
2020-09,111.6212742552946
2020-10,104.6176697370737
2020-11,129.23988696415222
2020-12,130.98397553652032
2021-01,126.83471287146797
2021-02,134.18621210301762
2021-03,145.12096728781822
2021-04,142.4214797675748
2021-05,149.53905063978456
2021-06,149.5141679631396
2021-07,150.7598257686297
2021-08,153.4293308713114
2021-09,151.63967903750162
2021-10,159.96050840754543
2021-11,154.0345098332591
2021-12,163.62473738533134
2022-01,161.91268787824916
2022-02,153.77327787737238
2022-03,150.62172187863487
2022-04,148.08843190565693
2022-05,151.3001609828449
2022-06,132.82148238540444
2022-07,139.78510771993945
2022-08,135.16186318270167
2022-09,129.8727072489859
2022-10,143.29389256518968
2022-11,156.49870700352835
2022-12,150.94404001812046
2023-01,168.000149271968
2023-02,173.0763151612895
2023-03,170.33058137847613
2023-04,175.63904684912896
2023-05,170.1244301509846
2023-06,184.7317224267509
2023-07,194.43352966845538
