Date,PORTUGAL
2009-09,101.94644408451376
2009-10,101.06297169353074
2009-11,100.72767024833928
2009-12,104.32845680205513
2010-01,96.67450756011087
2010-02,92.55492235386187
2010-03,99.27448632458048
2010-04,92.25498098552032
2010-05,91.70788483023672
2010-06,91.32282567915507
2010-07,95.23755286645772
2010-08,95.8341910170135
2010-09,98.77639683957676
2010-10,105.95263016375462
2010-11,97.0081384963817
2010-12,99.89562961714648
2011-01,103.33517066792501
2011-02,105.20448730016294
2011-03,102.65839519657258
2011-04,102.2698658233153
2011-05,105.15126531248063
2011-06,102.02603370873584
2011-07,97.61766234428508
2011-08,91.2613284885868
2011-09,85.9946117383066
2011-10,85.82879934997479
2011-11,81.16873724841011
2011-12,80.58125653719165
2012-01,77.09785350317061
2012-02,79.9127911029861
2012-03,79.8370958547508
2012-04,76.94218210282361
2012-05,67.71729795320192
2012-06,69.24389285725601
2012-07,69.2791208090379
2012-08,74.29949260765251
2012-09,77.23271578523283
2012-10,79.2710622381802
2012-11,77.02937763645924
2012-12,83.29162358219968
2013-01,89.41961961380566
2013-02,85.03299871441243
2013-03,85.23703889647383
2013-04,92.06024592552197
2013-05,89.33993933406384
2013-06,84.53482206458568
2013-07,86.52772475321197
2013-08,88.05631760021306
2013-09,89.93378218406319
2013-10,90.06917608935962
2013-11,92.92043544935416
2013-12,89.47583172641241
2014-01,89.11754402475854
2014-02,96.3225612680655
2014-03,98.15534792500367
2014-04,98.91554454216411
2014-05,99.80639016353248
2014-06,96.9815487151187
2014-07,83.53781754580609
2014-08,83.57448256947009
2014-09,78.95238992869746
2014-10,72.75800857224854
2014-11,68.84120747035385
2014-12,63.45388774110638
2015-01,67.40287608021234
2015-02,74.749491417934
2015-03,76.6865152735788
2015-04,81.39604617224441
2015-05,80.00646424699787
2015-06,75.93917233965276
2015-07,76.50834309953778
2015-08,69.81893090974738
2015-09,67.13313614751688
2015-10,72.04473488607896
2015-11,70.41544841543032
2015-12,72.00819550396812
2016-01,70.4362478833944
2016-02,64.96422308442908
2016-03,70.86459053717863
2016-04,72.84519835621087
2016-05,72.75783714604256
2016-06,71.2817369142402
2016-07,74.89947930542937
2016-08,75.37607706849892
2016-09,75.02687684075124
2016-10,75.92021322243914
2016-11,72.92126932710211
2016-12,77.60755082106704
2017-01,75.24965906778316
2017-02,77.68846729701713
2017-03,82.84656642088345
2017-04,81.52291595818544
2017-05,87.11050556381136
2017-06,80.85412341703648
2017-07,82.45486077239394
2017-08,85.89030642831898
2017-09,88.43042830016323
2017-10,88.06080579021413
2017-11,87.57232047231118
2017-12,85.34845087847928
2018-01,85.94955880492202
2018-02,83.8626409181263
2018-03,85.91040654236545
2018-04,88.9408388832269
2018-05,92.11752285716824
2018-06,92.47197814706401
2018-07,96.851889043359
2018-08,95.31031243936324
2018-09,92.60217107519003
2018-10,85.62728114117641
2018-11,82.99651914824359
2018-12,80.6294829106693
2019-01,84.33794667312995
2019-02,87.61765366963662
2019-03,90.48650046851871
2019-04,92.20047267340075
2019-05,89.74084597454456
2019-06,91.53741987330402
2019-07,93.17310352818677
2019-08,92.62881258143531
2019-09,97.37828780053272
2019-10,99.55693964986152
2019-11,99.84251749345441
2019-12,102.78190985327655
2020-01,109.02800502015533
2020-02,102.56291183957916
2020-03,91.36306590766414
2020-04,92.79651371801434
2020-05,101.4172976511385
2020-06,100.96300727062332
2020-07,97.8584147735528
2020-08,96.78345324004584
2020-09,93.4767897766329
2020-10,91.5460316737434
2020-11,100.78425269864039
2020-12,108.94876668879563
2021-01,107.58360546583377
2021-02,103.46276405142376
2021-03,108.57423686172994
2021-04,107.98969978258036
2021-05,112.50112061750032
2021-06,107.59263618265814
2021-07,106.79445175193206
2021-08,114.78464272401607
2021-09,114.21317417872598
2021-10,122.11539469159963
2021-11,117.89863583560184
2021-12,118.55316352805987
2022-01,115.4736158069343
2022-02,115.07294347635177
2022-03,123.98039428117085
2022-04,123.19369044669803
2022-05,127.9854068579092
2022-06,124.82096435733318
2022-07,134.0061719592619
2022-08,131.10014726401792
2022-09,118.63101437337579
2022-10,121.97321563760204
2022-11,127.31804889504573
2022-12,127.65441801132783
2023-01,125.42067958070454
2023-02,124.57336203344899
2023-03,129.70022880043504
2023-04,133.42960041847442
2023-05,125.07743455534263
2023-06,128.62644681421907
2023-07,127.11197598327927
