Date,MOROCCO SMALL CAP
2022-01,2352.915645218299
2022-02,2189.6557972428604
2022-03,2097.1251452186616
2022-04,2090.720474005978
2022-05,2008.9202780069443
2022-06,1933.8341904959295
2022-07,1869.56834275588
2022-08,1867.2274746937078
2022-09,1752.3872171091991
2022-10,1697.2510382058852
2022-11,1693.109457713078
2022-12,1732.641428709345
2023-01,1683.6915405186924
2023-02,1791.049934292643
2023-03,1767.2287612377293
2023-04,1858.0987681423917
2023-05,1900.6481021137622
2023-06,2032.6656608309984
2023-07,2154.9523647635756
