Date,COLOMBIA SMALL CAP
2022-02,186.90289360969905
2022-03,203.22896056765967
2022-04,195.1099177032548
2022-05,192.63355456021796
2022-06,166.79662638385588
2022-07,137.36649628266937
2022-08,117.19393902015986
2022-09,107.82300495062978
2022-10,102.69286907832532
2022-11,103.23974941543882
2022-12,100.4564609773828
2023-01,103.4707174967159
2023-02,89.742966221027
2023-03,89.38918300958335
2023-04,90.16902329076521
2023-05,99.49893400539347
2023-06,110.09786314601938
2023-07,122.24550089336518
