Date,ISRAEL
2011-11,84.8044730752507
2011-12,87.71677143488893
2012-01,94.93176253456171
2012-02,90.7270923441178
2012-03,92.85302333931685
2012-04,94.6429549072012
2012-05,88.94288096646927
2012-06,83.90579337646237
2012-07,90.06913870267077
2012-08,85.99997095825522
2012-09,87.85583133762707
2012-10,87.96830072411619
2012-11,88.97269357203552
2012-12,82.32618420888697
2013-01,80.41581362998193
2013-02,85.36760092744308
2013-03,90.42764199867437
2013-04,86.672992730523
2013-05,86.94024121770647
2013-06,85.3585387295031
2013-07,84.59181806133637
2013-08,82.80576264428257
2013-09,83.75859758858212
2013-10,83.61994482602698
2013-11,88.66559295781275
2013-12,87.37372170540799
2014-01,92.85236961213168
2014-02,97.19457594465875
2014-03,103.49837354292234
2014-04,100.87148372059646
2014-05,103.4082815886473
2014-06,106.4770129923802
2014-07,109.99405101532572
2014-08,108.67013350950064
2014-09,115.5963823754954
2014-10,115.23660155478184
2014-11,118.87942708700201
2014-12,122.15244079607372
2015-01,129.45927180526886
2015-02,130.15778007132036
2015-03,149.94001605964533
2015-04,142.3704178758543
2015-05,145.70877125781763
2015-06,142.35738056381354
2015-07,162.2516601185604
2015-08,147.340268888877
2015-09,134.21351777825487
2015-10,145.32782676867555
2015-11,150.6569382729335
2015-12,150.19539624305963
2016-01,139.23840095291882
2016-02,135.2221958487788
2016-03,128.63564036626457
2016-04,131.184513134041
2016-05,128.5840588465115
2016-06,126.93602715388681
2016-07,133.39310607118114
2016-08,129.18726720754142
2016-09,123.01039145469633
2016-10,117.43494632319525
2016-11,115.85460753472313
2016-12,116.22226837691049
2017-01,114.40016316109879
2017-02,121.179014666594
2017-03,120.95749248956501
2017-04,119.46050350881478
2017-05,115.05483356477002
2017-06,120.77765574072318
2017-07,114.61980787324872
2017-08,97.2230571084399
2017-09,101.70735571979964
2017-10,100.1724025078844
2017-11,96.4960794613175
2017-12,104.18736508335657
2018-01,104.70715836288801
2018-02,102.74295096948632
2018-03,96.33956764102616
2018-04,98.93481449955773
2018-05,109.8837205376603
2018-06,112.52533311189306
2018-07,116.87383033842924
2018-08,121.14505172239338
2018-09,118.88788608871576
2018-10,114.55005022458835
2018-11,119.71185442052541
2018-12,103.44084879550687
2019-01,115.50519241318953
2019-02,115.48134444922704
2019-03,115.92327410530528
2019-04,119.5949489393046
2019-05,108.16445322571194
2019-06,110.21929637387063
2019-07,114.73436371978867
2019-08,108.85410751115016
2019-09,110.8432732539316
2019-10,112.50914591765026
2019-11,119.69014199012335
2019-12,115.44128964800143
2020-01,122.47176801887997
2020-02,115.39146039976396
2020-03,96.75002140347827
2020-04,107.11328204956561
2020-05,114.93037861204499
2020-06,113.53746291682297
2020-07,114.87357159299711
2020-08,114.64696593404581
2020-09,106.60884332728143
2020-10,107.24121069581415
2020-11,114.57404400291223
2020-12,121.83994481316682
2021-01,124.74349628084327
2021-02,124.64660822447087
2021-03,126.43824859715778
2021-04,131.2267739440522
2021-05,126.0459061816963
2021-06,131.68250069970182
2021-07,138.12148434226347
2021-08,139.6503292028575
2021-09,138.47095170700203
2021-10,145.78679095687698
2021-11,146.12379572880306
2021-12,150.99455766036903
2022-01,140.20471245081038
2022-02,142.24765840649812
2022-03,143.7151827285036
2022-04,139.39922911196643
2022-05,130.05639783357455
2022-06,122.3476547683749
2022-07,133.19775904408235
2022-08,141.8058140970001
2022-09,128.04458014300843
2022-10,138.0081403060751
2022-11,129.11867614949008
2022-12,117.98646725132663
2023-01,120.97230745198999
2023-02,118.41706558077269
2023-03,116.86690666319596
2023-04,112.84965064557267
2023-05,112.23066337394243
2023-06,111.77882959578737
2023-07,119.53637705442266
