Date,SWITZERLAND
2019-09,325.10043008409116
2019-10,323.5204064761208
2019-11,331.37909652293484
2019-12,339.850339289973
2020-01,346.95451468832147
2020-02,322.2500132664835
2020-03,307.6031454585025
2020-04,322.6286324094116
2020-05,326.6612010231098
2020-06,333.4133354326368
2020-07,329.5764260697413
2020-08,334.0326285412828
2020-09,335.5369742199784
2020-10,319.0004684484672
2020-11,339.46185505772667
2020-12,348.0861227921191
2021-01,343.3794762917065
2021-02,335.7216541596397
2021-03,355.15841585783596
2021-04,361.0358895749897
2021-05,373.2008111645173
2021-06,392.58295322652117
2021-07,405.8335466381588
2021-08,412.65994237524274
2021-09,388.5487606723175
2021-10,413.4190107574416
2021-11,418.82683508459985
2021-12,446.7798483636829
2022-01,417.8745637222526
2022-02,415.07464209467946
2022-03,427.2674340106783
2022-04,428.65704811120764
2022-05,408.3029987543506
2022-06,388.84845473924906
2022-07,417.4207406408918
2022-08,400.1929854439613
2022-09,383.684021021901
2022-10,392.03974465473766
2022-11,405.9251556520737
2022-12,388.8710488666641
2023-01,405.50110479870983
2023-02,401.17908683789267
2023-03,407.6732053666461
2023-04,426.136687098448
2023-05,421.2029661551216
2023-06,422.3047117191607
2023-07,432.916774756396
