Date,NEW ZEALAND
2015-01,340.6168101195318
2015-02,357.55852519181576
2015-03,361.1370594071277
2015-04,350.52234777695566
2015-05,333.70640391121077
2015-06,302.57772821890416
2015-07,310.1775205026326
2015-08,288.3423418303576
2015-09,280.69718319637
2015-10,326.4742169701547
2015-11,331.1737328154077
2015-12,340.7963549227138
2016-01,314.0160066061004
2016-02,330.17451133314495
2016-03,362.5519134943448
2016-04,369.71185364574114
2016-05,379.54138342164975
2016-06,393.62425585565285
2016-07,432.1049488344144
2016-08,443.13965781753865
2016-09,437.5430311023459
2016-10,422.8671832555157
2016-11,424.43647201918685
2016-12,415.46294911950014
2017-01,441.2713858466142
2017-02,448.2876625438244
2017-03,417.7008526612315
2017-04,413.86554639861436
2017-05,407.81449303109144
2017-06,423.23583754615333
2017-07,421.5261216961574
2017-08,407.7747659031674
2017-09,407.7389242343372
2017-10,387.7445283620682
2017-11,380.25277678669397
2017-12,407.5885494770755
2018-01,407.44594327315394
2018-02,386.7481148839497
2018-03,377.6274033720942
2018-04,383.31839501490214
2018-05,412.13610032305036
2018-06,420.6439167454292
2018-07,417.81822365763855
2018-08,441.55152373863314
2018-09,433.0674730038778
2018-10,407.2723331713439
2018-11,422.93464673864
2018-12,411.163472617463
2019-01,433.41392856972465
2019-02,454.3476452504874
2019-03,488.3076857399112
2019-04,492.55308678526166
2019-05,485.7932087087636
2019-06,500.43924133418204
2019-07,532.1938900580418
2019-08,501.39169162466436
2019-09,507.4023254141692
2019-10,505.6288078687932
2019-11,560.2844751735722
2019-12,578.6921851639161
2020-01,582.139437413344
2020-02,557.1088329538545
2020-03,494.7761507683508
2020-04,547.4642273745433
2020-05,555.9215488011126
2020-06,618.988087508303
2020-07,621.036086741996
2020-08,619.7640076071486
2020-09,586.8102285583792
2020-10,593.623216738006
2020-11,652.1564341337504
2020-12,636.4185891894226
2021-01,649.293792743093
2021-02,580.2766333256358
2021-03,592.1328073141685
2021-04,600.2647805271863
2021-05,542.5995799292224
2021-06,556.809906689158
2021-07,553.9618036031612
2021-08,580.8882312210804
2021-09,580.1759291804176
2021-10,592.6822342821049
2021-11,573.2452404624664
2021-12,567.8192595854557
2022-01,490.42448961957143
2022-02,516.101594029463
2022-03,530.159435727087
2022-04,506.2271692304203
2022-05,489.64194572538497
2022-06,468.92437077900655
2022-07,512.9086726589
2022-08,504.8145077285818
2022-09,457.2552624118207
2022-10,485.2136957353373
2022-11,529.6527097554122
2022-12,522.6045983090598
2023-01,554.3150872424253
2023-02,550.0957178486466
2023-03,554.5626680455672
2023-04,548.9007438540347
2023-05,521.2768860540473
2023-06,519.0807293080879
2023-07,525.9823035224057
