Date,TURKEY
2010-06,196.5434546679083
2010-07,214.32534948946935
2010-08,216.56097707959475
2010-09,232.54774707455653
2010-10,241.11436718428985
2010-11,231.71952282440844
2010-12,218.0201786263338
2011-01,192.28072918167894
2011-02,186.32429710603697
2011-03,195.27443507449527
2011-04,206.07149705790988
2011-05,186.0304457555765
2011-06,183.13838151540224
2011-07,176.84474564998982
2011-08,150.40316279704814
2011-09,167.074076994241
2011-10,156.8297142292112
2011-11,154.07933514678825
2011-12,145.53804112187137
2012-01,171.15531705316062
2012-02,179.32502445764104
2012-03,180.29212357367314
2012-04,176.37879337721455
2012-05,166.35971690274204
2012-06,190.89215630735276
2012-07,204.39684814570276
2012-08,207.97221852755246
2012-09,203.66470879333374
2012-10,223.30636910283152
2012-11,223.06728798435864
2012-12,235.31830792492488
2013-01,232.39888599758862
2013-02,237.46751163725702
2013-03,261.32183051838416
2013-04,259.48861378109876
2013-05,253.60727188678473
2013-06,218.24785530618718
2013-07,203.00445540075359
2013-08,177.87337152453583
2013-09,195.46175812636457
2013-10,205.02715273653536
2013-11,196.63776172066858
2013-12,164.90462652067427
2014-01,146.14233963081324
2014-02,147.60184644824972
2014-03,172.7528130516751
2014-04,184.34157089132987
2014-05,205.73965754390477
2014-06,200.130129862575
2014-07,212.84824827075144
2014-08,208.83231845174552
2014-09,191.36384076167772
2014-10,213.1949960717615
2014-11,230.24906703210544
2014-12,222.9285360466066
2015-01,237.18735015483202
2015-02,216.886715939833
2015-03,211.48215672187817
2015-04,205.90964158200748
2015-05,211.1775072050756
2015-06,205.43061494394848
2015-07,195.34225402896436
2015-08,172.98818261672892
2015-09,165.08098369843907
2015-10,187.27676690513218
2015-11,184.39688452186695
2015-12,169.19373548082476
2016-01,172.49233755991804
2016-02,177.78542977412843
2016-03,196.13597604998765
2016-04,203.58645864267794
2016-05,181.3558653117871
2016-06,185.25708863012738
2016-07,173.43709768209072
2016-08,176.5688984348653
2016-09,173.50505965329847
2016-10,176.50758318877925
2016-11,154.97203932742673
2016-12,159.50743891370306
2017-01,161.264319946915
2017-02,173.01521563498994
2017-03,174.2763920137967
2017-04,190.66033914805308
2017-05,190.21341546382453
2017-06,195.0210436044356
2017-07,200.12422971807712
2017-08,207.5266484511941
2017-09,188.7682291433185
2017-10,191.74474119891607
2017-11,172.44712130869223
2017-12,193.8439999240046
2018-01,196.05486701280864
2018-02,196.11549588726766
2018-03,179.80948512054695
2018-04,163.31470418077902
2018-05,147.27793038443045
2018-06,140.33745780606432
2018-07,129.93645073215586
2018-08,92.7943804639582
2018-09,112.09910570599641
2018-10,112.22668637062114
2018-11,127.02077326938897
2018-12,119.31608599572712
2019-01,140.21535863866043
2019-02,136.37193699135668
2019-03,117.64562467405253
2019-04,113.49682485858607
2019-05,113.26062594106263
2019-06,119.26901041891384
2019-07,135.8234175356721
2019-08,122.5878632519783
2019-09,139.09883309313426
2019-10,124.6497819532902
2019-11,134.93137486317602
2019-12,134.97502730933687
2020-01,138.71625605867644
2020-02,119.17995865689608
2020-03,96.59279282634438
2020-04,101.09782654557519
2020-05,105.3606761038679
2020-06,112.0317645940212
2020-07,97.45580451262059
2020-08,88.30643410094197
2020-09,90.4930817164782
2020-10,79.66509384446046
2020-11,96.00363674063914
2020-12,112.97534361750593
2021-01,110.21669171981796
2021-02,107.61881718244987
2021-03,93.5836287642926
2021-04,92.67519689994676
2021-05,92.95553521345214
2021-06,92.30047877377525
2021-07,98.39879054570058
2021-08,107.94393254400218
2021-09,96.27483728983144
2021-10,96.07697642863542
2021-11,85.57527106612108
2021-12,87.09194953697883
2022-01,93.3150715589811
2022-02,91.97709922464465
2022-03,100.47167145687331
2022-04,112.5415153736697
2022-05,103.47462761159674
2022-06,95.24246422368333
2022-07,96.45173270776642
2022-08,120.0054785322693
2022-09,118.20288924077582
2022-10,144.1461114221815
2022-11,169.53530844560393
2022-12,176.70669251569447
2023-01,159.44764729161673
2023-02,172.69526793021686
2023-03,157.23931055714894
2023-04,146.78412009300902
2023-05,149.609127600659
2023-06,139.87893131001562
2023-07,165.0641593159183
