Date,IRELAND
2009-10,29.63060229791712
2009-11,30.23939296520133
2009-12,33.26883668584175
2010-01,32.82180967411317
2010-02,32.11662152503951
2010-03,35.090420653146055
2010-04,38.604492004995016
2010-05,33.53332157512521
2010-06,31.081622940507547
2010-07,31.242147192818557
2010-08,27.0863829503179
2010-09,26.897762027187415
2010-10,26.96054100539382
2010-11,26.432592930774803
2010-12,29.134410098431772
2011-01,29.187281658662354
2011-02,30.90059413161852
2011-03,30.014901535750916
2011-04,31.828939446071914
2011-05,30.781216164594696
2011-06,31.596236496553306
2011-07,29.558570015509662
2011-08,27.56332059191716
2011-09,27.06896292744754
2011-10,29.36921843059208
2011-11,30.864408285636447
2011-12,34.23602738233716
2012-01,33.67342054909092
2012-02,34.928718572984664
2012-03,36.53547124888848
2012-04,36.05656682280877
2012-05,34.97893448125172
2012-06,36.58462428778584
2012-07,35.37918525773031
2012-08,34.43924081523548
2012-09,35.50404965051429
2012-10,35.01708215005398
2012-11,34.14316904777114
2012-12,35.6436526983101
2013-01,36.170578160601515
2013-02,38.898144899355536
2013-03,41.20938867020024
2013-04,39.63249656189221
2013-05,40.15866087954747
2013-06,39.233048264743786
2013-07,41.22030518106414
2013-08,43.270976239860566
2013-09,44.01901485987968
2013-10,47.00749996853989
2013-11,49.075135309299775
2013-12,48.13796563678947
2014-01,50.65486458088254
2014-02,58.964608912665966
2014-03,54.86750867024409
2014-04,54.995377025679666
2014-05,53.728145620302755
2014-06,50.27116363038606
2014-07,49.59720647313154
2014-08,52.031958389634454
2014-09,52.73117305812121
2014-10,51.961126736376066
2014-11,56.060628780121775
2014-12,56.07201919788034
2015-01,57.792108344584776
2015-02,66.12589817869005
2015-03,65.45168947394805
2015-04,66.83330579666216
2015-05,68.42742560674061
2015-06,68.46339556954526
2015-07,72.28490963666025
2015-08,70.02511897738717
2015-09,66.17958901128443
2015-10,69.4055546262786
2015-11,74.70635045590159
2015-12,72.760514646229
2016-01,67.51057762517023
2016-02,66.68114662063715
2016-03,66.48450897675195
2016-04,65.86828835290032
2016-05,69.39367283526305
2016-06,61.465155499374745
2016-07,63.52733371671683
2016-08,67.26818753387298
2016-09,65.2729258473621
2016-10,63.3496164270347
2016-11,66.27242769265003
2016-12,69.64006304432584
2017-01,68.30883405135232
2017-02,69.21818634198806
2017-03,71.25344252352417
2017-04,72.4551820495131
2017-05,71.52238988011317
2017-06,69.34482479508192
2017-07,67.42803875388914
2017-08,66.33647164813786
2017-09,70.95275197264945
2017-10,72.34194644337809
2017-11,69.54591801350576
2017-12,72.2686170529789
2018-01,71.46905224793778
2018-02,67.87926743677191
2018-03,66.4224208746742
2018-04,69.2313737112955
2018-05,73.98370546492511
2018-06,71.3376572497717
2018-07,71.12337947507544
2018-08,70.21771697577336
2018-09,67.82539284232897
2018-10,63.87195695896381
2018-11,60.26033802299955
2018-12,56.69937360368059
2019-01,59.41793759258697
2019-02,63.36052422561862
2019-03,64.28756147876902
2019-04,68.52632783098915
2019-05,65.07686202847403
2019-06,66.39203961556397
2019-07,66.86676713611821
2019-08,66.10031785282658
2019-09,68.97329870956978
2019-10,72.25329064571591
2019-11,77.3589338107522
2019-12,79.38171231907194
2020-01,76.83967258461577
2020-02,71.94053128049592
2020-03,60.3309029417164
2020-04,65.5998967090753
2020-05,69.27507958451427
2020-06,70.5375637943077
2020-07,72.8442767570395
2020-08,76.60682723816406
2020-09,77.38150154402193
2020-10,77.29178217021237
2020-11,82.75335538601405
2020-12,83.78857406069423
2021-01,81.29476693986739
2021-02,81.89766829239136
2021-03,91.8695538357581
2021-04,90.47031015518867
2021-05,91.25106952829604
2021-06,93.24597458178445
2021-07,94.90003580772022
2021-08,100.95979203003985
2021-09,95.3962177283288
2021-10,96.87982696085487
2021-11,90.36893007332198
2021-12,97.80740213684992
2022-01,92.10392342574922
2022-02,87.36843515149184
2022-03,79.84713794776096
2022-04,80.7448721526926
2022-05,80.03696762758979
2022-06,68.36807552710209
2022-07,75.09525135143103
2022-08,77.57450265146313
2022-09,68.948191123664
2022-10,75.93144871796135
2022-11,79.00144853193974
2022-12,76.87727787922275
2023-01,85.45525065286391
2023-02,89.1700696967312
2023-03,91.69872680996635
2023-04,92.82606889908241
2023-05,92.09045498465413
2023-06,95.22078562313078
2023-07,101.02560065488865
